date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean
1998-12-02 00:00:00+00:00,-1.9913226,1.0753777,-4.143633,5.739616
1998-12-03 00:00:00+00:00,-0.8116499,1.8117406,-3.5705643,5.718358
1998-12-04 00:00:00+00:00,-0.8319775,1.2481035,-2.3474965,10.938831
1998-12-05 00:00:00+00:00,-1.1023048,0.23446691,-3.1244283,12.488223
1998-12-06 00:00:00+00:00,-0.82263243,1.7208298,-4.40136,12.442815
1998-12-07 00:00:00+00:00,0.65704024,1.5571928,-0.32829216,13.75034
1998-12-08 00:00:00+00:00,0.43671295,1.4935558,-0.80522406,16.396217
1998-12-09 00:00:00+00:00,-0.33361468,1.7799191,-1.5821561,15.666268
1998-12-10 00:00:00+00:00,1.8960583,6.5662823,-0.95908797,8.474364
1998-12-11 00:00:00+00:00,6.975731,8.902644,4.76398,17.333385
1998-12-12 00:00:00+00:00,5.755403,6.889008,4.4370484,18.158379
1998-12-13 00:00:00+00:00,6.185076,7.975372,4.8101163,21.405165
1998-12-14 00:00:00+00:00,2.5147486,6.061734,0.6831846,20.451368
1998-12-15 00:00:00+00:00,2.394421,3.5980973,0.90625274,12.710681
1998-12-16 00:00:00+00:00,4.874094,6.6844606,1.3293208,15.287946
1998-12-17 00:00:00+00:00,3.253766,6.370823,0.5023887,16.759491
1998-12-18 00:00:00+00:00,3.4334393,5.8071866,0.42545673,21.691906
1998-12-19 00:00:00+00:00,2.5631113,4.6435494,0.24852487,23.997002
1998-12-20 00:00:00+00:00,-0.757216,1.4299123,-2.278407,18.961002
1998-12-21 00:00:00+00:00,-2.9275432,-1.0337244,-5.405339,21.68968
1998-12-22 00:00:00+00:00,-3.3478703,-1.5973613,-5.5822706,9.63176
1998-12-23 00:00:00+00:00,-0.7181981,2.739002,-3.3592026,11.520109
1998-12-24 00:00:00+00:00,3.6614745,6.3753653,0.8638655,15.309927
1998-12-25 00:00:00+00:00,1.1911471,3.1117275,-0.81306636,14.624318
1998-12-26 00:00:00+00:00,-0.6791804,0.44809112,-1.7399983,10.140554
1998-12-27 00:00:00+00:00,-0.7995076,0.23445383,-2.1169302,12.213784
1998-12-28 00:00:00+00:00,1.6801648,8.270816,-2.193862,18.681936
1998-12-29 00:00:00+00:00,2.7598376,8.207179,-0.6707941,19.041044
1998-12-30 00:00:00+00:00,0.78951025,3.1935432,-1.547726,20.44093
1998-12-31 00:00:00+00:00,3.9691825,7.679906,-0.024657995,20.168756
1999-01-01 00:00:00+00:00,7.198855,8.666268,5.69841,16.789309
1999-01-02 00:00:00+00:00,5.495977,8.216888,1.6428275,26.308865
1999-01-03 00:00:00+00:00,1.4989154,3.3722608,-1.1056391,23.622324
1999-01-04 00:00:00+00:00,-0.74814653,0.627633,-2.004106,19.068874
1999-01-05 00:00:00+00:00,-0.3952085,1.3830045,-1.8025723,10.366376
1999-01-06 00:00:00+00:00,1.8577297,4.3883767,-0.40103903,15.761238
1999-01-07 00:00:00+00:00,4.810668,6.6937485,3.0504947,18.2549
1999-01-08 00:00:00+00:00,3.7136059,6.149121,1.6020278,16.807457
1999-01-09 00:00:00+00:00,4.4165444,7.554493,0.25356135,19.302797
1999-01-10 00:00:00+00:00,4.569483,6.8598647,1.0550947,16.609169
1999-01-11 00:00:00+00:00,1.9224207,4.465236,-0.39337173,15.783096
1999-01-12 00:00:00+00:00,3.9753585,6.470608,1.3581616,17.449331
1999-01-13 00:00:00+00:00,3.3782969,5.5259805,1.6596953,18.908712
1999-01-14 00:00:00+00:00,2.1812353,3.9313526,0.16122863,13.925687
1999-01-15 00:00:00+00:00,2.2841733,4.1867247,0.312762,15.592816
1999-01-16 00:00:00+00:00,0.03711137,1.6920967,-1.6357046,16.221067
1999-01-17 00:00:00+00:00,-0.00995031,1.1974686,-1.6841712,7.0727057
1999-01-18 00:00:00+00:00,0.34298775,1.8528407,-1.0326378,11.652433
1999-01-19 00:00:00+00:00,2.645926,4.4582124,0.36889562,17.483566
1999-01-20 00:00:00+00:00,4.9488645,7.613585,2.0204291,19.570456
1999-01-21 00:00:00+00:00,2.7018025,6.4689565,0.3719624,27.281412
1999-01-22 00:00:00+00:00,2.9547405,8.574328,-2.076504,10.832322
1999-01-23 00:00:00+00:00,2.3076787,4.8297005,-1.3749704,14.794473
1999-01-24 00:00:00+00:00,2.2606168,4.2850723,-0.52343714,17.716711
1999-01-25 00:00:00+00:00,-0.33644488,2.8904445,-2.7219036,15.219846
1999-01-26 00:00:00+00:00,-1.1335069,-0.104183644,-2.3203702,6.0479584
1999-01-27 00:00:00+00:00,-1.0305687,1.2511882,-3.2688367,12.516579
1999-01-28 00:00:00+00:00,0.022369593,2.8065603,-2.9173033,12.102808
1999-01-29 00:00:00+00:00,2.0753078,4.3619328,-0.5157697,9.392791
1999-01-30 00:00:00+00:00,3.128246,6.7173047,0.58576345,15.24155
1999-01-31 00:00:00+00:00,1.8311839,4.6726766,-0.16270319,15.245914
1999-02-01 00:00:00+00:00,1.7341224,4.4280486,-1.4111698,13.370113
1999-02-02 00:00:00+00:00,2.3370605,4.0334206,0.7903638,14.418793
1999-02-03 00:00:00+00:00,1.4399985,4.538792,-1.4581028,19.230585
1999-02-04 00:00:00+00:00,2.3929365,5.1941643,-1.6565692,20.07248
1999-02-05 00:00:00+00:00,4.9458747,7.7995353,2.8449643,21.960608
1999-02-06 00:00:00+00:00,8.498813,9.954907,6.146498,25.523502
1999-02-07 00:00:00+00:00,7.401751,9.860279,4.7980313,26.367964
1999-02-08 00:00:00+00:00,7.254689,9.115651,5.2995644,15.0717745
1999-02-09 00:00:00+00:00,6.1576276,7.771024,3.0510979,12.144674
1999-02-10 00:00:00+00:00,2.6605659,4.476396,0.30263123,7.5402646
1999-02-11 00:00:00+00:00,1.263504,4.5817685,-1.8958353,14.45638
1999-02-12 00:00:00+00:00,-1.5335579,1.3871405,-3.694302,18.02335
1999-02-13 00:00:00+00:00,-0.68061984,2.2925124,-3.7927685,5.8697796
1999-02-14 00:00:00+00:00,2.8723183,4.947884,-0.891235,7.5490656
1999-02-15 00:00:00+00:00,-1.7747434,2.4532561,-3.8397017,15.312311
1999-02-16 00:00:00+00:00,0.32819495,5.058628,-3.188168,6.5043945
1999-02-17 00:00:00+00:00,2.3811328,5.964,-0.38663474,14.062014
1999-02-18 00:00:00+00:00,3.6340709,7.5193725,-0.28510132,11.756783
1999-02-19 00:00:00+00:00,2.6370091,4.4247437,0.5164323,16.170336
1999-02-20 00:00:00+00:00,3.9899473,7.730116,0.56796575,14.284511
1999-02-21 00:00:00+00:00,3.5928855,6.0854883,1.9194989,21.643223
1999-02-22 00:00:00+00:00,4.2958236,6.99086,2.3210325,11.980861
1999-02-23 00:00:00+00:00,3.5487618,7.196232,0.622566,14.297195
1999-02-24 00:00:00+00:00,6.4017,8.401603,3.9740996,11.777655
1999-02-25 00:00:00+00:00,4.9046383,7.1069756,1.8756328,13.674555
1999-02-26 00:00:00+00:00,2.1075764,4.712348,0.3271663,14.730827
1999-02-27 00:00:00+00:00,2.5605145,5.0677204,0.3286998,13.682703
1999-02-28 00:00:00+00:00,4.6634526,7.3730917,0.8302331,19.793201
1999-03-01 00:00:00+00:00,3.7663908,7.1284637,-0.11823347,28.856167
1999-03-02 00:00:00+00:00,5.5193295,7.9338355,2.9833002,25.072351
1999-03-03 00:00:00+00:00,7.9722676,10.739207,3.2348337,22.972319
1999-03-04 00:00:00+00:00,5.8828053,10.390551,0.9517758,26.824635
1999-03-05 00:00:00+00:00,0.74442863,3.6413183,-1.8790805,21.59763
1999-03-06 00:00:00+00:00,-0.4439477,2.342086,-3.609937,10.825774
1999-03-07 00:00:00+00:00,1.9676759,5.7428536,-1.7407933,12.34261
1999-03-08 00:00:00+00:00,4.3292994,10.493621,-0.5716497,20.054155
1999-03-09 00:00:00+00:00,4.9909234,9.894388,1.3974938,21.388552
1999-03-10 00:00:00+00:00,3.1025467,7.045156,0.21663758,25.51765
1999-03-11 00:00:00+00:00,4.8141704,10.495923,0.28578112,13.974203
1999-03-12 00:00:00+00:00,4.925794,11.59669,-0.09507528,7.3285847
1999-03-13 00:00:00+00:00,5.487417,11.647458,0.5240686,9.724986
1999-03-14 00:00:00+00:00,4.3490415,10.098226,-0.9067879,15.167623
1999-03-15 00:00:00+00:00,6.960665,12.248993,1.812356,9.1247225
1999-03-16 00:00:00+00:00,8.922288,15.599761,2.781499,11.763135
1999-03-17 00:00:00+00:00,5.0339117,8.250528,1.750643,7.8631897
1999-03-18 00:00:00+00:00,3.9455357,6.951297,0.5197867,7.446467
1999-03-19 00:00:00+00:00,5.957159,12.152064,1.93893,4.1726146
1999-03-20 00:00:00+00:00,4.3687825,8.902831,0.4580736,8.588374
1999-03-21 00:00:00+00:00,5.4304066,8.553598,2.6272173,11.041203
1999-03-22 00:00:00+00:00,5.1420302,9.854366,-0.5036391,16.16508
1999-03-23 00:00:00+00:00,6.9536533,11.955133,2.1155047,10.214801
1999-03-24 00:00:00+00:00,2.365277,5.155902,-1.3153517,17.36971
1999-03-25 00:00:00+00:00,2.7769003,8.656669,-2.846208,9.826194
1999-03-26 00:00:00+00:00,5.1885242,12.207436,-0.57706416,6.494926
1999-03-27 00:00:00+00:00,6.4501476,13.458203,0.0420793,7.861345
1999-03-28 00:00:00+00:00,8.411771,15.30897,2.0612228,3.1536865
1999-03-29 00:00:00+00:00,9.673394,17.05974,3.7803664,5.196241
1999-03-30 00:00:00+00:00,7.235019,12.860507,2.44951,7.930667
1999-03-31 00:00:00+00:00,5.8466425,11.211273,0.86865366,4.999816
1999-04-01 00:00:00+00:00,6.908266,13.012041,0.38779756,6.382466
1999-04-02 00:00:00+00:00,8.219889,11.962809,5.1069407,9.1453285
1999-04-03 00:00:00+00:00,7.3315134,10.213575,3.8760843,7.567839
1999-04-04 00:00:00+00:00,8.393136,13.114345,4.395228,6.6709
1999-04-05 00:00:00+00:00,6.70476,10.815111,2.3643723,15.690392
1999-04-06 00:00:00+00:00,6.616384,9.615879,3.5335157,16.665026
1999-04-07 00:00:00+00:00,7.7280064,12.616646,1.552659,24.147135
1999-04-08 00:00:00+00:00,9.63963,14.167415,5.571803,16.304201
1999-04-09 00:00:00+00:00,5.251254,7.6681814,2.5409465,20.79559
1999-04-10 00:00:00+00:00,7.3128777,12.318948,1.5600901,17.111748
1999-04-11 00:00:00+00:00,9.324501,13.569716,5.2792335,15.050555
1999-04-12 00:00:00+00:00,10.636125,15.720484,4.848377,13.21212
1999-04-13 00:00:00+00:00,13.547748,20.171253,7.717521,9.231496
1999-04-14 00:00:00+00:00,13.359372,19.57202,4.7366643,10.924444
1999-04-15 00:00:00+00:00,3.5709963,7.4227867,-0.74419177,17.632692
1999-04-16 00:00:00+00:00,3.28262,8.673554,-2.1250484,13.388495
1999-04-17 00:00:00+00:00,3.9942431,9.324323,-1.2059046,6.2371397
1999-04-18 00:00:00+00:00,4.0558662,8.67509,-1.036761,7.7026863
1999-04-19 00:00:00+00:00,6.3174906,12.325856,0.13238248,14.250702
1999-04-20 00:00:00+00:00,8.079114,14.9766245,0.80152583,13.815388
1999-04-21 00:00:00+00:00,8.940737,15.027392,3.2206697,9.242469
1999-04-22 00:00:00+00:00,10.852361,17.778162,3.0398135,6.3460917
1999-04-23 00:00:00+00:00,8.163985,10.128926,3.408957,5.388857
1999-04-24 00:00:00+00:00,6.1756077,9.929694,2.2281003,15.73286
1999-04-25 00:00:00+00:00,7.4872317,9.8304615,4.297244,16.28314
1999-04-26 00:00:00+00:00,6.398856,9.78123,3.416388,21.789959
1999-04-27 00:00:00+00:00,7.9604793,13.281997,2.885532,16.651035
1999-04-28 00:00:00+00:00,8.772101,14.982763,2.7046754,9.229417
1999-04-29 00:00:00+00:00,10.183726,15.933534,2.773819,3.7556345
1999-04-30 00:00:00+00:00,9.545349,12.7843,6.1929626,5.026381
1999-05-01 00:00:00+00:00,9.3069725,14.335066,4.5121064,7.063673
1999-05-02 00:00:00+00:00,10.918596,16.235834,3.6312504,6.0777817
1999-05-03 00:00:00+00:00,7.280221,8.886602,5.450393,4.830177
1999-05-04 00:00:00+00:00,10.859592,15.556096,5.7418556,11.219807
1999-05-05 00:00:00+00:00,11.388967,16.57559,5.7833185,12.788884
1999-05-06 00:00:00+00:00,12.51834,17.745085,7.0247803,14.624265
1999-05-07 00:00:00+00:00,13.297713,18.214579,8.416242,14.154847
1999-05-08 00:00:00+00:00,13.777086,19.08407,9.007705,14.198921
1999-05-09 00:00:00+00:00,13.856461,19.653566,7.799168,12.430564
1999-05-10 00:00:00+00:00,14.985833,20.523062,8.840629,8.053323
1999-05-11 00:00:00+00:00,15.465207,20.792555,9.732091,5.733329
1999-05-12 00:00:00+00:00,14.594579,20.262049,8.473554,4.967246
1999-05-13 00:00:00+00:00,10.123954,14.581541,5.765017,8.654877
1999-05-14 00:00:00+00:00,12.303325,17.701036,5.5064793,9.208884
1999-05-15 00:00:00+00:00,13.8327,18.12053,9.347941,4.7512817
1999-05-16 00:00:00+00:00,11.712073,14.440022,7.889404,9.268572
1999-05-17 00:00:00+00:00,9.391446,12.109515,6.3808665,14.612392
1999-05-18 00:00:00+00:00,10.67082,13.279011,7.9723296,17.325796
1999-05-19 00:00:00+00:00,11.300193,15.248504,7.7137914,18.185175
1999-05-20 00:00:00+00:00,13.279566,17.418,8.505253,15.29395
1999-05-21 00:00:00+00:00,13.35894,17.487494,9.246715,14.537256
1999-05-22 00:00:00+00:00,11.438312,14.606985,7.738178,18.367462
1999-05-23 00:00:00+00:00,10.317686,14.82648,5.5296397,15.177054
1999-05-24 00:00:00+00:00,12.097058,17.595974,4.4211025,8.973885
1999-05-25 00:00:00+00:00,12.626432,15.4654665,6.7125654,6.821525
1999-05-26 00:00:00+00:00,8.705805,11.534961,5.704028,16.975245
1999-05-27 00:00:00+00:00,10.035178,13.804455,5.645489,14.286262
1999-05-28 00:00:00+00:00,10.464553,13.423949,7.586952,10.200372
1999-05-29 00:00:00+00:00,11.743925,16.243443,7.0784144,13.278919
1999-05-30 00:00:00+00:00,10.973298,13.712936,8.119876,16.10145
1999-05-31 00:00:00+00:00,9.652672,13.98243,3.0113387,11.422063
1999-06-01 00:00:00+00:00,9.782046,14.2519245,2.2028015,7.8280025
1999-06-02 00:00:00+00:00,11.611419,15.671418,6.2942643,7.2946906
1999-06-03 00:00:00+00:00,15.54079,21.090912,8.635725,8.165462
1999-06-04 00:00:00+00:00,18.020164,23.960407,11.527188,5.6515903
1999-06-05 00:00:00+00:00,19.69954,25.179901,13.418651,8.79162
1999-06-06 00:00:00+00:00,18.678913,22.749395,13.960113,8.5389385
1999-06-07 00:00:00+00:00,15.208284,19.318888,11.301575,12.283875
1999-06-08 00:00:00+00:00,14.637658,19.888382,9.743038,11.755581
1999-06-09 00:00:00+00:00,15.567032,20.957876,9.084499,7.770096
1999-06-10 00:00:00+00:00,15.146403,19.22737,11.275963,6.354726
1999-06-11 00:00:00+00:00,19.275778,24.846865,11.217424,10.437521
1999-06-12 00:00:00+00:00,19.405153,24.666357,15.158886,6.402473
1999-06-13 00:00:00+00:00,18.184523,21.835852,14.90035,13.729744
1999-06-14 00:00:00+00:00,19.9639,24.855343,13.841811,12.022577
1999-06-15 00:00:00+00:00,20.043272,22.72484,15.383274,6.4758244
1999-06-16 00:00:00+00:00,16.522644,20.494331,11.674736,13.296991
1999-06-17 00:00:00+00:00,18.852018,23.963827,10.916198,12.755208
1999-06-18 00:00:00+00:00,16.68139,18.73332,12.9076605,10.720369
1999-06-19 00:00:00+00:00,12.260763,14.052814,7.749123,18.834148
1999-06-20 00:00:00+00:00,13.5901375,18.22231,7.090586,15.006653
1999-06-21 00:00:00+00:00,13.41951,15.6918,11.182048,17.476732
1999-06-22 00:00:00+00:00,13.648884,16.961294,10.42351,16.033821
1999-06-23 00:00:00+00:00,11.178257,13.980789,7.1649737,18.831812
1999-06-24 00:00:00+00:00,10.40763,13.950281,6.4564342,16.773088
1999-06-25 00:00:00+00:00,12.237003,17.369778,6.347898,13.77918
1999-06-26 00:00:00+00:00,13.116377,18.789272,6.9893603,12.298217
1999-06-27 00:00:00+00:00,14.945751,21.458763,7.6308227,10.187749
1999-06-28 00:00:00+00:00,18.475124,24.52826,9.5222845,7.1299305
1999-06-29 00:00:00+00:00,21.854498,28.497755,13.863748,3.4241626
1999-06-30 00:00:00+00:00,22.283873,27.817247,15.85521,5.9392395
1999-07-01 00:00:00+00:00,24.763243,30.836739,16.146673,5.9642763
1999-07-02 00:00:00+00:00,26.142616,34.006233,19.688135,5.989576
1999-07-03 00:00:00+00:00,19.775955,24.180681,14.031905,12.657158
1999-07-04 00:00:00+00:00,21.487045,27.739805,13.091828,9.812117
1999-07-05 00:00:00+00:00,22.198133,28.848928,15.201752,4.4325523
1999-07-06 00:00:00+00:00,16.659222,18.658047,12.761676,10.1344595
1999-07-07 00:00:00+00:00,14.77031,17.61717,11.221599,15.839638
1999-07-08 00:00:00+00:00,12.831399,15.92629,9.931522,18.696136
1999-07-09 00:00:00+00:00,13.6424885,17.485413,9.091447,18.701496
1999-07-10 00:00:00+00:00,19.203579,24.444536,12.251371,14.585006
1999-07-11 00:00:00+00:00,20.564669,25.553658,15.411295,14.906339
1999-07-12 00:00:00+00:00,22.425758,27.11278,16.021221,8.248421
1999-07-13 00:00:00+00:00,22.686848,27.021902,18.231142,5.077403
1999-07-14 00:00:00+00:00,24.497936,29.981022,18.091066,7.6182837
1999-07-15 00:00:00+00:00,24.759026,29.690144,19.050993,3.8102305
1999-07-16 00:00:00+00:00,24.770115,31.799265,17.010916,9.845906
1999-07-17 00:00:00+00:00,27.581203,34.658386,20.220839,9.213317
1999-07-18 00:00:00+00:00,23.592293,26.467512,19.930761,5.7202415
1999-07-19 00:00:00+00:00,21.003384,23.426632,16.690685,8.264927
1999-07-20 00:00:00+00:00,21.814472,26.535753,15.85061,11.76498
1999-07-21 00:00:00+00:00,22.17556,25.094877,18.260534,6.997386
1999-07-22 00:00:00+00:00,20.686651,24.253998,16.870459,8.590146
1999-07-23 00:00:00+00:00,22.647738,29.16312,18.430382,10.18381
1999-07-24 00:00:00+00:00,17.45883,19.22224,14.390305,7.6400304
1999-07-25 00:00:00+00:00,16.419918,20.581362,12.100228,8.279051
1999-07-26 00:00:00+00:00,21.131008,27.040485,13.210153,6.688826
1999-07-27 00:00:00+00:00,18.142096,21.899609,14.070077,11.469814
1999-07-28 00:00:00+00:00,16.403187,19.508728,12.88,14.341336
1999-07-29 00:00:00+00:00,19.214273,24.16785,13.689924,8.607242
1999-07-30 00:00:00+00:00,17.075363,20.476973,13.099848,10.204068
1999-07-31 00:00:00+00:00,14.686451,16.986094,12.3097725,12.758698
1999-08-01 00:00:00+00:00,15.597541,20.545216,11.119696,16.91006
1999-08-02 00:00:00+00:00,19.058632,24.50434,10.57962,11.808478
1999-08-03 00:00:00+00:00,21.36972,26.81346,16.389544,5.427052
1999-08-04 00:00:00+00:00,20.330809,24.32258,16.199469,10.857171
1999-08-05 00:00:00+00:00,18.5919,22.081705,14.709391,10.860238
1999-08-06 00:00:00+00:00,20.202988,25.340824,13.619315,8.946252
1999-08-07 00:00:00+00:00,18.864077,22.849949,14.829239,7.031181
1999-08-08 00:00:00+00:00,16.675165,20.15907,13.139162,7.3528533
1999-08-09 00:00:00+00:00,15.436255,19.41819,11.449086,8.953824
1999-08-10 00:00:00+00:00,15.947343,19.227314,10.55901,9.915955
1999-08-11 00:00:00+00:00,18.008434,19.886435,15.918933,10.558667
1999-08-12 00:00:00+00:00,17.619522,20.595556,14.728858,13.762135
1999-08-13 00:00:00+00:00,18.530613,21.70468,14.988782,4.161815
1999-08-14 00:00:00+00:00,20.191702,23.263802,17.348707,4.4832153
1999-08-15 00:00:00+00:00,19.60279,22.422922,16.75863,6.086073
1999-08-16 00:00:00+00:00,17.96388,20.882046,14.868553,9.612288
1999-08-17 00:00:00+00:00,15.224969,17.691164,13.028477,11.537983
1999-08-18 00:00:00+00:00,13.336058,15.950286,10.738401,15.388293
1999-08-19 00:00:00+00:00,13.347147,15.50941,10.848324,17.95804
1999-08-20 00:00:00+00:00,15.058236,19.168531,10.908249,12.830767
1999-08-21 00:00:00+00:00,18.119326,25.377653,11.918172,10.5883465
1999-08-22 00:00:00+00:00,18.180414,21.686775,13.828097,10.91226
1999-08-23 00:00:00+00:00,13.941504,16.345898,9.88802,9.952198
1999-08-24 00:00:00+00:00,11.252593,13.305018,9.097944,20.873344
1999-08-25 00:00:00+00:00,13.213682,17.764141,8.207868,18.630653
1999-08-26 00:00:00+00:00,15.924771,18.823265,12.417792,12.531006
1999-08-27 00:00:00+00:00,14.98586,17.032385,12.427714,13.177299
1999-08-28 00:00:00+00:00,13.696949,16.541508,10.03764,14.145435
1999-08-29 00:00:00+00:00,16.408041,21.400627,11.247562,17.043573
1999-08-30 00:00:00+00:00,17.019129,21.559748,13.257486,13.831656
1999-08-31 00:00:00+00:00,13.280218,16.068874,9.367412,16.731316
1999-09-01 00:00:00+00:00,10.141307,14.327995,7.227335,14.483053
1999-09-02 00:00:00+00:00,9.603449,12.592054,6.785995,13.505442
1999-09-03 00:00:00+00:00,9.918752,12.670938,7.3408647,15.687417
1999-09-04 00:00:00+00:00,10.784056,16.14982,6.3957334,11.15671
1999-09-05 00:00:00+00:00,10.549359,16.078701,5.3006015,6.9826474
1999-09-06 00:00:00+00:00,11.764662,17.557583,6.4054694,4.740613
1999-09-07 00:00:00+00:00,12.579965,17.936466,6.760339,6.9235353
1999-09-08 00:00:00+00:00,13.995269,18.715345,8.915207,9.715045
1999-09-09 00:00:00+00:00,15.460571,19.794228,11.620075,5.305493
1999-09-10 00:00:00+00:00,13.275874,17.17311,10.024943,6.837679
1999-09-11 00:00:00+00:00,13.741178,18.201992,9.229813,8.976531
1999-09-12 00:00:00+00:00,15.756481,19.230875,12.084681,11.714768
1999-09-13 00:00:00+00:00,13.221785,16.659754,10.289549,10.439592
1999-09-14 00:00:00+00:00,11.887086,15.638637,8.994419,11.621373
1999-09-15 00:00:00+00:00,11.55239,14.367516,8.499288,11.575533
1999-09-16 00:00:00+00:00,11.567694,13.196401,10.404157,9.709691
1999-09-17 00:00:00+00:00,10.482997,12.42528,8.859025,15.11254
1999-09-18 00:00:00+00:00,9.398299,12.304163,7.0638933,15.0544
1999-09-19 00:00:00+00:00,9.213602,11.033044,7.318763,12.897385
1999-09-20 00:00:00+00:00,9.878906,11.561926,8.323629,13.147375
1999-09-21 00:00:00+00:00,9.64421,14.090809,6.5284996,10.716563
1999-09-22 00:00:00+00:00,10.359511,16.86969,3.9333682,7.117772
1999-09-23 00:00:00+00:00,11.574816,17.598574,7.1382365,8.568874
1999-09-24 00:00:00+00:00,10.290119,14.827452,7.443105,7.065497
1999-09-25 00:00:00+00:00,11.405422,16.506334,6.747975,7.6264644
1999-09-26 00:00:00+00:00,8.770726,12.785216,3.652843,9.352568
1999-09-27 00:00:00+00:00,7.8360286,12.364099,2.4077117,12.231323
1999-09-28 00:00:00+00:00,8.451332,10.44298,6.56258,10.446775
1999-09-29 00:00:00+00:00,7.916636,9.871861,5.3174486,16.482468
1999-09-30 00:00:00+00:00,9.381938,11.350743,7.0723176,21.611664
1999-10-01 00:00:00+00:00,8.647241,10.479626,6.4771857,24.69544
1999-10-02 00:00:00+00:00,7.712544,11.808506,4.882055,23.465784
1999-10-03 00:00:00+00:00,7.077848,10.637388,3.3869238,12.263209
1999-10-04 00:00:00+00:00,7.1431513,11.016272,3.9417915,11.937427
1999-10-05 00:00:00+00:00,8.908454,11.4951515,5.3966603,14.163429
1999-10-06 00:00:00+00:00,10.273757,11.374035,9.301529,15.245451
1999-10-07 00:00:00+00:00,11.2390585,15.002914,8.456397,10.974131
1999-10-08 00:00:00+00:00,9.654364,11.731796,7.761266,10.377125
1999-10-09 00:00:00+00:00,7.5696664,8.360679,6.316136,9.784166
1999-10-10 00:00:00+00:00,7.384971,8.18956,6.0710044,15.882601
1999-10-11 00:00:00+00:00,6.700273,8.018443,5.175873,13.6095705
1999-10-12 00:00:00+00:00,7.2655764,9.597322,4.980741,14.673574
1999-10-13 00:00:00+00:00,6.930879,9.226206,5.13561,20.422724
1999-10-14 00:00:00+00:00,5.7961826,8.355086,3.6904783,18.982924
1999-10-15 00:00:00+00:00,4.9614854,9.083969,2.4953473,17.27812
1999-10-16 00:00:00+00:00,7.8267894,11.76285,2.3002162,10.1160145
1999-10-17 00:00:00+00:00,8.192091,10.191732,6.1550846,16.353867
1999-10-18 00:00:00+00:00,7.457394,10.970614,4.4599533,11.956196
1999-10-19 00:00:00+00:00,7.8726993,12.299495,4.5648217,11.649021
1999-10-20 00:00:00+00:00,8.338001,13.428378,4.3196907,10.263479
1999-10-21 00:00:00+00:00,8.553304,10.807259,5.624559,10.50207
1999-10-22 00:00:00+00:00,7.818608,10.436141,4.3794274,10.470885
1999-10-23 00:00:00+00:00,5.533911,8.165022,2.7842968,8.833856
1999-10-24 00:00:00+00:00,6.449214,9.443904,3.3391647,13.345441
1999-10-25 00:00:00+00:00,5.864518,8.372786,3.9440331,10.113044
1999-10-26 00:00:00+00:00,5.929821,11.401669,1.2989023,6.3687434
1999-10-27 00:00:00+00:00,7.845123,11.930549,3.6537714,9.261119
1999-10-28 00:00:00+00:00,9.560426,11.55943,7.3586397,11.873244
1999-10-29 00:00:00+00:00,8.925729,9.988313,6.5135083,13.155183
1999-10-30 00:00:00+00:00,7.4410334,9.867193,5.568377,7.346209
1999-10-31 00:00:00+00:00,8.006336,10.546077,5.473245,12.296736
1999-11-01 00:00:00+00:00,9.72164,13.124958,6.128114,21.916245
1999-11-02 00:00:00+00:00,12.173581,13.637896,10.171058,15.080762
1999-11-03 00:00:00+00:00,12.553254,13.724258,10.044125,18.118519
1999-11-04 00:00:00+00:00,9.182925,11.610622,7.1171937,17.521732
1999-11-05 00:00:00+00:00,6.812599,8.346984,4.7902617,16.930477
1999-11-06 00:00:00+00:00,5.2922716,7.0833483,2.4633296,10.981574
1999-11-07 00:00:00+00:00,6.5719438,8.31971,4.986398,21.61222
1999-11-08 00:00:00+00:00,6.8016167,9.306073,3.259466,21.51776
1999-11-09 00:00:00+00:00,7.2812896,8.942437,4.482534,20.668205
1999-11-10 00:00:00+00:00,5.6109624,8.6287985,2.3556023,16.563675
1999-11-11 00:00:00+00:00,4.290634,6.2651625,1.5786705,16.492762
1999-11-12 00:00:00+00:00,2.8703074,4.901526,0.5017384,19.657394
1999-11-13 00:00:00+00:00,1.5499794,4.237889,-2.0751934,25.025467
1999-11-14 00:00:00+00:00,1.1796525,6.0242524,-2.2021253,16.284678
1999-11-15 00:00:00+00:00,5.909325,7.4106154,4.6209426,10.319797
1999-11-16 00:00:00+00:00,5.388997,6.546978,3.7940106,8.319545
1999-11-17 00:00:00+00:00,5.41867,7.2833414,3.7670789,11.940638
1999-11-18 00:00:00+00:00,3.448343,5.519704,1.6901469,10.921105
1999-11-19 00:00:00+00:00,2.7280154,3.7060676,1.613215,9.184852
1999-11-20 00:00:00+00:00,6.557688,9.94243,2.5862834,15.406875
1999-11-21 00:00:00+00:00,6.78736,9.278793,4.0093513,19.900782
1999-11-22 00:00:00+00:00,5.3170333,7.5151563,3.6324196,22.448572
1999-11-23 00:00:00+00:00,5.3967056,7.9015193,2.6054876,21.646236
1999-11-24 00:00:00+00:00,2.1763787,3.537883,0.67855537,23.69366
1999-11-25 00:00:00+00:00,2.306051,5.2742457,0.6516236,18.408947
1999-11-26 00:00:00+00:00,6.785723,7.960609,4.774692,14.340927
1999-11-27 00:00:00+00:00,7.665396,9.946971,4.9977603,18.969513
1999-11-28 00:00:00+00:00,6.5950685,8.383334,4.570828,18.197016
